"REF_DATE","GEO","DGUID","Housing estimates","Type of unit","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2001","Moncton, New Brunswick","2011S0503305","Housing under construction","Semi-detached units","Units","300","units","0","v42135959","36.2.3","34","","","","0"
"2001","Moncton, New Brunswick","2011S0503305","Housing under construction","Row units","Units","300","units","0","v42135960","36.2.4","0","","","","0"
"2001","Moncton, New Brunswick","2011S0503305","Housing under construction","Apartment and other unit types","Units","300","units","0","v42135961","36.2.5","186","","","","0"
"2001","Moncton, New Brunswick","2011S0503305","Housing completions","Total units","Units","300","units","0","v42135992","36.3.1","1040","","","","0"
"2001","Moncton, New Brunswick","2011S0503305","Housing completions","Single-detached units","Units","300","units","0","v42135988","36.3.2","656","","","","0"
"2001","Moncton, New Brunswick","2011S0503305","Housing completions","Semi-detached units","Units","300","units","0","v42135989","36.3.3","72","","","","0"
"2001","Moncton, New Brunswick","2011S0503305","Housing completions","Row units","Units","300","units","0","v42135990","36.3.4","4","","","","0"
"2001","Moncton, New Brunswick","2011S0503305","Housing completions","Apartment and other unit types","Units","300","units","0","v42135991","36.3.5","308","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing starts","Total units","Units","300","units","0","v42128165","9.1.1","13300","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing starts","Single-detached units","Units","300","units","0","v42128166","9.1.2","7151","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing starts","Semi-detached units","Units","300","units","0","v42128167","9.1.3","631","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing starts","Row units","Units","300","units","0","v42128168","9.1.4","681","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing starts","Apartment and other unit types","Units","300","units","0","v42128169","9.1.5","4837","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing under construction","Total units","Units","300","units","0","v42128170","9.2.1","5612","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing under construction","Single-detached units","Units","300","units","0","v42128171","9.2.2","2051","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing under construction","Semi-detached units","Units","300","units","0","v42128172","9.2.3","217","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing under construction","Row units","Units","300","units","0","v42128173","9.2.4","339","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing under construction","Apartment and other unit types","Units","300","units","0","v42128174","9.2.5","3005","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing completions","Total units","Units","300","units","0","v42128175","9.3.1","13626","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing completions","Single-detached units","Units","300","units","0","v42128176","9.3.2","6917","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing completions","Semi-detached units","Units","300","units","0","v42128177","9.3.3","665","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing completions","Row units","Units","300","units","0","v42128178","9.3.4","715","","","","0"
"2001","Montréal, Quebec","2011S0503462","Housing completions","Apartment and other unit types","Units","300","units","0","v42128179","9.3.5","5329","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing starts","Total units","Units","300","units","0","v42127745","11.1.1","2561","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing starts","Single-detached units","Units","300","units","0","v42127746","11.1.2","2038","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing starts","Semi-detached units","Units","300","units","0","v42127747","11.1.3","70","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing starts","Row units","Units","300","units","0","v42127748","11.1.4","453","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing starts","Apartment and other unit types","Units","300","units","0","v42127749","11.1.5","0","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing under construction","Total units","Units","300","units","0","v42127750","11.2.1","1480","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing under construction","Single-detached units","Units","300","units","0","v42127751","11.2.2","1065","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing under construction","Semi-detached units","Units","300","units","0","v42127752","11.2.3","46","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing under construction","Row units","Units","300","units","0","v42127753","11.2.4","241","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127754","11.2.5","128","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing completions","Total units","Units","300","units","0","v42127755","11.3.1","2560","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing completions","Single-detached units","Units","300","units","0","v42127756","11.3.2","1915","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing completions","Semi-detached units","Units","300","units","0","v42127757","11.3.3","96","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing completions","Row units","Units","300","units","0","v42127758","11.3.4","549","","","","0"
"2001","Oshawa, Ontario","2011S0503532","Housing completions","Apartment and other unit types","Units","300","units","0","v42127759","11.3.5","0","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Total units","Units","300","units","0","v42127760","12.1.1","7910","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Single-detached units","Units","300","units","0","v42127761","12.1.2","4595","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Semi-detached units","Units","300","units","0","v42127762","12.1.3","532","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Row units","Units","300","units","0","v42127763","12.1.4","1751","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing starts","Apartment and other unit types","Units","300","units","0","v42127764","12.1.5","1032","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Total units","Units","300","units","0","v42127765","12.2.1","3514","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Single-detached units","Units","300","units","0","v42127766","12.2.2","1730","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Semi-detached units","Units","300","units","0","v42127767","12.2.3","218","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Row units","Units","300","units","0","v42127768","12.2.4","828","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127769","12.2.5","738","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Total units","Units","300","units","0","v42127770","12.3.1","7686","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Single-detached units","Units","300","units","0","v42127771","12.3.2","4608","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Semi-detached units","Units","300","units","0","v42127772","12.3.3","560","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Row units","Units","300","units","0","v42127773","12.3.4","1501","","","","0"
"2001","Ottawa-Gatineau, Ontario/Quebec","2011S0503505","Housing completions","Apartment and other unit types","Units","300","units","0","v42127774","12.3.5","1017","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Total units","Units","300","units","0","v42127775","13.1.1","6251","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Single-detached units","Units","300","units","0","v42127776","13.1.2","3502","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Semi-detached units","Units","300","units","0","v42127777","13.1.3","336","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Row units","Units","300","units","0","v42127778","13.1.4","1738","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing starts","Apartment and other unit types","Units","300","units","0","v42127779","13.1.5","675","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Total units","Units","300","units","0","v42127780","13.2.1","2598","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Single-detached units","Units","300","units","0","v42127781","13.2.2","1243","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Semi-detached units","Units","300","units","0","v42127782","13.2.3","134","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Row units","Units","300","units","0","v42127783","13.2.4","819","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127784","13.2.5","402","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Total units","Units","300","units","0","v42127785","13.3.1","6463","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Single-detached units","Units","300","units","0","v42127786","13.3.2","3739","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Semi-detached units","Units","300","units","0","v42127787","13.3.3","410","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Row units","Units","300","units","0","v42127788","13.3.4","1493","","","","0"
"2001","Ottawa-Gatineau, Ontario part, Ontario/Quebec","2011S050535505","Housing completions","Apartment and other unit types","Units","300","units","0","v42127789","13.3.5","821","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Total units","Units","300","units","0","v42127790","14.1.1","1659","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Single-detached units","Units","300","units","0","v42127791","14.1.2","1093","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Semi-detached units","Units","300","units","0","v42127792","14.1.3","196","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Row units","Units","300","units","0","v42127793","14.1.4","13","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing starts","Apartment and other unit types","Units","300","units","0","v42127794","14.1.5","357","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Total units","Units","300","units","0","v42127795","14.2.1","916","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Single-detached units","Units","300","units","0","v42127796","14.2.2","487","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Semi-detached units","Units","300","units","0","v42127797","14.2.3","84","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Row units","Units","300","units","0","v42127798","14.2.4","9","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127799","14.2.5","336","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Total units","Units","300","units","0","v42127800","14.3.1","1223","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Single-detached units","Units","300","units","0","v42127801","14.3.2","869","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Semi-detached units","Units","300","units","0","v42127802","14.3.3","150","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Row units","Units","300","units","0","v42127803","14.3.4","8","","","","0"
"2001","Ottawa-Gatineau, Quebec part, Ontario/Quebec","2011S050524505","Housing completions","Apartment and other unit types","Units","300","units","0","v42127804","14.3.5","196","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing starts","Total units","Units","300","units","0","v42135937","37.1.1","294","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing starts","Single-detached units","Units","300","units","0","v42135933","37.1.2","256","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing starts","Semi-detached units","Units","300","units","0","v42135934","37.1.3","14","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing starts","Row units","Units","300","units","0","v42135935","37.1.4","24","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing starts","Apartment and other unit types","Units","300","units","0","v42135936","37.1.5","0","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing under construction","Total units","Units","300","units","0","v42135967","37.2.1","146","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing under construction","Single-detached units","Units","300","units","0","v42135963","37.2.2","114","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing under construction","Semi-detached units","Units","300","units","0","v42135964","37.2.3","6","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing under construction","Row units","Units","300","units","0","v42135965","37.2.4","26","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing under construction","Apartment and other unit types","Units","300","units","0","v42135966","37.2.5","0","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing completions","Total units","Units","300","units","0","v42135997","37.3.1","262","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing completions","Single-detached units","Units","300","units","0","v42135993","37.3.2","242","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing completions","Semi-detached units","Units","300","units","0","v42135994","37.3.3","8","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing completions","Row units","Units","300","units","0","v42135995","37.3.4","12","","","","0"
"2001","Peterborough, Ontario","2011S0503529","Housing completions","Apartment and other unit types","Units","300","units","0","v42135996","37.3.5","0","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing starts","Total units","Units","300","units","0","v42127805","15.1.1","2555","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing starts","Single-detached units","Units","300","units","0","v42127806","15.1.2","1581","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing starts","Semi-detached units","Units","300","units","0","v42127807","15.1.3","113","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing starts","Row units","Units","300","units","0","v42127808","15.1.4","45","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing starts","Apartment and other unit types","Units","300","units","0","v42127809","15.1.5","816","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing under construction","Total units","Units","300","units","0","v42127810","15.2.1","1007","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing under construction","Single-detached units","Units","300","units","0","v42127811","15.2.2","388","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing under construction","Semi-detached units","Units","300","units","0","v42127812","15.2.3","47","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing under construction","Row units","Units","300","units","0","v42127813","15.2.4","18","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127814","15.2.5","554","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing completions","Total units","Units","300","units","0","v42127815","15.3.1","2471","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing completions","Single-detached units","Units","300","units","0","v42127816","15.3.2","1527","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing completions","Semi-detached units","Units","300","units","0","v42127817","15.3.3","94","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing completions","Row units","Units","300","units","0","v42127818","15.3.4","46","","","","0"
"2001","Québec, Quebec","2011S0503421","Housing completions","Apartment and other unit types","Units","300","units","0","v42127819","15.3.5","804","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing starts","Total units","Units","300","units","0","v42127820","16.1.1","626","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing starts","Single-detached units","Units","300","units","0","v42127821","16.1.2","401","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing starts","Semi-detached units","Units","300","units","0","v42127822","16.1.3","16","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing starts","Row units","Units","300","units","0","v42127823","16.1.4","21","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing starts","Apartment and other unit types","Units","300","units","0","v42127824","16.1.5","188","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing under construction","Total units","Units","300","units","0","v42127825","16.2.1","330","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing under construction","Single-detached units","Units","300","units","0","v42127826","16.2.2","135","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing under construction","Semi-detached units","Units","300","units","0","v42127827","16.2.3","4","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing under construction","Row units","Units","300","units","0","v42127828","16.2.4","15","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127829","16.2.5","176","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing completions","Total units","Units","300","units","0","v42127830","16.3.1","526","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing completions","Single-detached units","Units","300","units","0","v42127831","16.3.2","398","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing completions","Semi-detached units","Units","300","units","0","v42127832","16.3.3","22","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing completions","Row units","Units","300","units","0","v42127833","16.3.4","10","","","","0"
"2001","Regina, Saskatchewan","2011S0503705","Housing completions","Apartment and other unit types","Units","300","units","0","v42127834","16.3.5","96","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Total units","Units","300","units","0","v42127835","17.1.1","1134","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Single-detached units","Units","300","units","0","v42127836","17.1.2","916","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Semi-detached units","Units","300","units","0","v42127837","17.1.3","80","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Row units","Units","300","units","0","v42127838","17.1.4","112","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing starts","Apartment and other unit types","Units","300","units","0","v42127839","17.1.5","26","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Total units","Units","300","units","0","v42127840","17.2.1","578","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Single-detached units","Units","300","units","0","v42127841","17.2.2","349","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Semi-detached units","Units","300","units","0","v42127842","17.2.3","38","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Row units","Units","300","units","0","v42127843","17.2.4","169","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127844","17.2.5","22","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Total units","Units","300","units","0","v42127845","17.3.1","1141","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Single-detached units","Units","300","units","0","v42127846","17.3.2","896","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Semi-detached units","Units","300","units","0","v42127847","17.3.3","84","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Row units","Units","300","units","0","v42127848","17.3.4","127","","","","0"
"2001","St. Catharines-Niagara, Ontario","2011S0503539","Housing completions","Apartment and other unit types","Units","300","units","0","v42127849","17.3.5","34","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Total units","Units","300","units","0","v42127865","19.1.1","1029","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Single-detached units","Units","300","units","0","v42127866","19.1.2","875","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Semi-detached units","Units","300","units","0","v42127867","19.1.3","28","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Row units","Units","300","units","0","v42127868","19.1.4","22","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing starts","Apartment and other unit types","Units","300","units","0","v42127869","19.1.5","104","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Total units","Units","300","units","0","v42127870","19.2.1","585","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Single-detached units","Units","300","units","0","v42127871","19.2.2","476","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Semi-detached units","Units","300","units","0","v42127872","19.2.3","18","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Row units","Units","300","units","0","v42127873","19.2.4","19","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127874","19.2.5","72","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Total units","Units","300","units","0","v42127875","19.3.1","964","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Single-detached units","Units","300","units","0","v42127876","19.3.2","840","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Semi-detached units","Units","300","units","0","v42127877","19.3.3","30","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Row units","Units","300","units","0","v42127878","19.3.4","15","","","","0"
"2001","St. John's, Newfoundland and Labrador","2011S0503001","Housing completions","Apartment and other unit types","Units","300","units","0","v42127879","19.3.5","79","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing starts","Total units","Units","300","units","0","v42128045","3.1.1","336","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing starts","Single-detached units","Units","300","units","0","v42128046","3.1.2","228","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing starts","Semi-detached units","Units","300","units","0","v42128047","3.1.3","27","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing starts","Row units","Units","300","units","0","v42128048","3.1.4","0","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing starts","Apartment and other unit types","Units","300","units","0","v42128049","3.1.5","81","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing under construction","Total units","Units","300","units","0","v42128050","3.2.1","107","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing under construction","Single-detached units","Units","300","units","0","v42128051","3.2.2","40","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing under construction","Semi-detached units","Units","300","units","0","v42128052","3.2.3","5","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing under construction","Row units","Units","300","units","0","v42128053","3.2.4","0","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing under construction","Apartment and other unit types","Units","300","units","0","v42128054","3.2.5","62","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing completions","Total units","Units","300","units","0","v42128055","3.3.1","279","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing completions","Single-detached units","Units","300","units","0","v42128056","3.3.2","218","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing completions","Semi-detached units","Units","300","units","0","v42128057","3.3.3","22","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing completions","Row units","Units","300","units","0","v42128058","3.3.4","0","","","","0"
"2001","Saguenay, Quebec","2011S0503408","Housing completions","Apartment and other unit types","Units","300","units","0","v42128059","3.3.5","39","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing starts","Total units","Units","300","units","0","v42127850","18.1.1","374","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing starts","Single-detached units","Units","300","units","0","v42127851","18.1.2","325","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing starts","Semi-detached units","Units","300","units","0","v42127852","18.1.3","18","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing starts","Row units","Units","300","units","0","v42127853","18.1.4","21","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing starts","Apartment and other unit types","Units","300","units","0","v42127854","18.1.5","10","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing under construction","Total units","Units","300","units","0","v42127855","18.2.1","134","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing under construction","Single-detached units","Units","300","units","0","v42127856","18.2.2","95","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing under construction","Semi-detached units","Units","300","units","0","v42127857","18.2.3","8","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing under construction","Row units","Units","300","units","0","v42127858","18.2.4","23","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127859","18.2.5","8","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing completions","Total units","Units","300","units","0","v42127860","18.3.1","342","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing completions","Single-detached units","Units","300","units","0","v42127861","18.3.2","310","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing completions","Semi-detached units","Units","300","units","0","v42127862","18.3.3","16","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing completions","Row units","Units","300","units","0","v42127863","18.3.4","10","","","","0"
"2001","Saint John, New Brunswick","2011S0503310","Housing completions","Apartment and other unit types","Units","300","units","0","v42127864","18.3.5","6","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Total units","Units","300","units","0","v42127895","20.1.1","900","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Single-detached units","Units","300","units","0","v42127896","20.1.2","542","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Semi-detached units","Units","300","units","0","v42127897","20.1.3","58","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Row units","Units","300","units","0","v42127898","20.1.4","140","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing starts","Apartment and other unit types","Units","300","units","0","v42127899","20.1.5","160","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Total units","Units","300","units","0","v42127900","20.2.1","403","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Single-detached units","Units","300","units","0","v42127901","20.2.2","181","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Semi-detached units","Units","300","units","0","v42127902","20.2.3","20","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Row units","Units","300","units","0","v42127903","20.2.4","86","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing under construction","Apartment and other unit types","Units","300","units","0","v42127904","20.2.5","116","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Total units","Units","300","units","0","v42127905","20.3.1","932","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Single-detached units","Units","300","units","0","v42127906","20.3.2","530","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Semi-detached units","Units","300","units","0","v42127907","20.3.3","90","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Row units","Units","300","units","0","v42127908","20.3.4","132","","","","0"
"2001","Saskatoon, Saskatchewan","2011S0503725","Housing completions","Apartment and other unit types","Units","300","units","0","v42127909","20.3.5","180","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing starts","Total units","Units","300","units","0","v42127910","21.1.1","589","","","","0"
"2001","Sherbrooke, Quebec","2011S0503433","Housing starts","Single-detached units","Units","300","units","0","v42127911","21.1.2","283","","","","0"
